P-326867,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-068421,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-068423,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-068424,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-200890,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-068426,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-200892,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-309420,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-280253,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-286139,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-286132,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-286136,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-224213,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-962278,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-962277,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-057385,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-994532,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-217788,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-290579,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-290578,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-290577,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-290576,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-290575,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-326766,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-290573,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-233956,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-290571,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-336072,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-300296,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-326023,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-309388,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-335370,"['TUESDAY FRIDAY 8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-326025,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-962090,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962091,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962092,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962093,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962094,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-962095,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-962096,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-994821,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-328798,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057388,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-067623,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-067622,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-067621,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-067620,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-309424,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-056929,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-995838,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-218941,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-190786,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-961693,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-329889,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-153659,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-333886,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-333884,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-232113,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-238816,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-238814,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-238812,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-968466,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-238810,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-297859,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130968,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-333908,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-994740,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-189736,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-189737,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-069900,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-069902,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-329688,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-173047,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-173046,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-966793,"['7:30', '8', 'AM', 'Tuesday & Friday']"
S-966797,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-966794,"['7:30', '8', 'AM', 'Tuesday & Friday']"
S-966799,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-966798,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-229662,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-093491,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-229660,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-229661,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-335527,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-186602,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-335526,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-302605,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-302606,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-302607,"['8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-967448,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-275573,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-275570,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-130279,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-333509,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333508,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333507,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333506,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333505,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333504,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333503,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333502,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333501,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-333500,"['9', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-197933,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-302685,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-197935,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-322482,"['TUESDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-294053,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-971215,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-310115,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-310114,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-312009,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-996703,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-328323,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-328320,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-288508,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-217783,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-996706,"['3', '6', 'AM', 'Tuesday & Friday']"
S-154969,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-969511,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969512,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969513,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-146801,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969515,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969516,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969517,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969518,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-310110,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-326865,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-207816,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198468,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-198469,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198460,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198461,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198462,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198464,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198465,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-321661,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-307995,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-304531,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-321663,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-304532,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-321662,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-218218,"['NO PARKING 12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-995089,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-321664,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330850,"['THURSDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330851,"['MONDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330852,"['TUESDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330853,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-330854,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330855,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-330856,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330857,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330858,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330859,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-276009,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276008,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-962044,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-325229,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-276128,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-210147,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-993969,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-320597,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-197757,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-197756,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-197755,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-995752,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-284906,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-995754,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-197751,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-197750,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995758,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-284908,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-197759,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-320168,"['TUESDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-309422,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-131779,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131778,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131775,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131774,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131777,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131776,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131771,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131770,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-131772,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-321949,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-306952,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-069747,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-172600,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-100676,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-100670,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-172605,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-100672,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-069749,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-180017,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-225117,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-968656,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-961463,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-335156,"['TUESDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-297952,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-961466,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-961468,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130791,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130792,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-094547,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130794,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130795,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130797,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-998057,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-961920,"['12', '3', 'AM', 'Tuesday & Friday']"
P-062507,"['8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-250106,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-250107,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-250104,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-250102,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-250103,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330674,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330675,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330676,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330677,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330670,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-330671,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-330672,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-330673,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-315887,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-315884,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-330678,"['TUESDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-330679,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-299064,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-098687,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-098686,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-098685,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-299060,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-283678,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-098689,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-098688,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057619,"['9', '10:30', 'AM', 'Tuesday & Friday']"
P-285508,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-235337,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-131822,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-113685,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-113684,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-325050,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-113682,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-056964,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-056966,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330581,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-056969,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-315087,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-315080,"['MONDAY THURSDAY 9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-292081,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-292080,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-132158,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-315088,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-301354,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-301304,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-307429,"['NO PARKING 12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-329250,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-996333,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-996334,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-217060,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-217067,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-099154,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-322401,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-099156,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-099157,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-240998,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-968673,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-099152,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-327106,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-099158,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-099159,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-968678,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-968679,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-309902,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-966634,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-305054,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-058505,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-327762,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-970298,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-198252,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198251,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-198250,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-300843,"['7:30', '8', 'AM', 'Tuesday & Friday']"
S-198255,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-198254,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-302394,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-198259,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198258,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-305051,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-295751,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-295750,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-295753,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-295752,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-295755,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-295754,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-295757,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-295756,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-295758,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-305053,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-304240,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-304241,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-289539,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-327768,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-327769,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-152992,"['3', '6', 'AM', 'Tuesday & Friday']"
S-152993,"['3', '6', 'AM', 'Tuesday & Friday']"
S-152990,"['3', '6', 'AM', 'Tuesday & Friday']"
S-152991,"['3', '6', 'AM', 'Tuesday & Friday']"
P-327766,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-152994,"['3', '6', 'AM', 'Tuesday & Friday']"
S-094791,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-094793,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-094020,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-094798,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-218568,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-218564,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-218565,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-218560,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-218563,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-285245,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969759,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-285243,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-327761,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-173382,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-153824,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-173380,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-173381,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-995588,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-285248,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-204679,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-071929,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-060724,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-204858,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306223,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-071923,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-071922,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-204856,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-071927,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-071926,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-071925,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-071924,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969020,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-969021,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-969750,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969023,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-130220,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130221,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130222,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-969757,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-321509,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-321504,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-279091,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-321501,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-321502,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-321503,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-328191,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-275440,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-275961,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-068538,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-130163,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130162,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130161,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130160,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-130167,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130166,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
