53 AVENUE,|['66 STREET', '65 PLACE']|
BROAD STREET,|['BAY STREET', 'WRIGHT STREET']|
HORATIO STREET,|['WASHINGTON STREET', 'GREENWICH STREET']|
FAILE STREET,|['VIELE AVENUE', 'EAST BAY AVENUE']|
WEST  132 STREET,|['FRED DOUGLASS BOULEVARD', 'ADAM C POWELL BOULEVARD']|
WEST  216 STREET,|['BROADWAY', '10 AVENUE']|
203 STREET,|['109 AVENUE', 'HOLLIS AVENUE']|
EAST KINGSBRIDGE ROAD  *PRK AREA,|['GRAND CONCOURSE', 'VALENTINE AVENUE']|
SEAVER AVENUE,|['HUSSON STREET', 'VERA STREET']|
138 PLACE,|['91 AVENUE', 'ARCHER AVENUE']|
PALISADE PLACE,|['POPHAM AVENUE', 'DEAD END']|
MONTAUK STREET,|['122 AVENUE', 'MERRICK BOULEVARD']|
LENEVAR AVENUE,|['RENSSELAER AVENUE', 'RATHBUN AVENUE']|
HILLMEYER AVENUE,|['BEACH   72 STREET', 'BEACH   69 STREET']|
SHEFFIELD AVENUE,|['LIVONIA AVENUE', 'DUMONT AVENUE']|
B  111 STREET,|['DEAD END', 'ROCKAWAY BEACH BOULEVARD']|
LUDLOW STREET,|['EAST HOUSTON STREET', 'RIVINGTON STREET']|
TOMLINSON AVENUE,|['PIERCE AVENUE', 'SACKETT AVENUE']|
ASTORIA BLVD SOUTH     *N RDWY,|['31 STREET', '33 STREET']|
ARCHER AVENUE          *S S/R,|['150 STREET', 'ARCHER AVENUE']|
BOMBAY STREET,|['DEAD END', 'CORRELL AVENUE']|
WILLOUGHBY STREET,|['LAWRENCE STREET', 'JAY STREET']|
JENNINGS STREET,|['UNION AVENUE', 'PROSPECT AVENUE']|
ARION PLACE,|['BROADWAY', 'BEAVER STREET']|
BAYVIEW AVENUE,|['FLORENCE PLACE', 'WATERBURY AVENUE']|
59 DRIVE,|['FRESH POND ROAD', '60 LANE']|
CEDAR AVENUE,|['SAND LANE', 'ARTHUR AVENUE']|
BRANTON STREET,|['DITMAS AVENUE', 'COVENTRY ROAD']|
KILDARE ROAD,|['TRYON PLACE', 'UTOPIA PARKWAY']|
AVENUE R               *S RDWAY,|['EAST    7 STREET', 'EAST    8 STREET']|
NEW ENGLAND THRWY,|['CONNER STREET', 'DE LAVALL AVENUE']|
BRAGG STREET,|['AVENUE V', 'AVENUE W']|
GELSTON AVENUE,|['86 STREET', '94 STREET']|
MONSEY PLACE,|['RICHMOND AVENUE', 'SANDERS STREET']|
QUEENS PLAZA EAST,|['QUEENS BOULEVARD', '41 AVENUE']|
HUBBARD STREET,|['AVENUE Y', 'AVENUE Z']|
WILKINSON AVENUE,|['DEAD END', 'SEMINOLE AVENUE']|
AQUEDUCT AVENUE EAST,|['WEST  181 STREET', 'WEST  183 STREET']|
BAY   25 STREET,|['BESSEMUND AVENUE', 'CORNAGA AVENUE']|
64 AVENUE            *CTR MALL,|['64 CIRCLE', '188 STREET']|
LEFFERTS PLACE,|['CLASSON AVENUE', 'FRANKLIN AVENUE']|
BOGARDUS PLACE,|['HILLSIDE AVENUE', 'ELLWOOD STREET']|
WASHINGTON STREET,|['VESTRY STREET', 'DESBROSSES STREET']|
MAGNOLIA PLACE,|['ASH AVENUE', 'BEECH AVENUE']|
3 AVENUE            *W S/R,|['57 STREET', '58 STREET']|
WEST   64 STREET,|['WEST END AVENUE', 'THELONIOUS SPHERE MONK CIRCLE']|
WEST  204 STREET,|['10 AVENUE', '9 AVENUE']|
UNIVERSITY PLACE,|['EAST   13 STREET', 'EAST   14 STREET']|
224 STREET,|['93 ROAD', 'JAMAICA AVENUE']|
MATILDA AVENUE,|['NEREID AVENUE', 'EAST  239 STREET']|
BEAK STREET,|['PAYSON AVENUE', 'SEAMAN AVENUE']|
WEST   58 STREET,|['10 AVENUE', '9 AVENUE']|
SHORE PARKWAY SR SOUTH,|['BRAGG STREET', 'BRIGHAM STREET']|
THROGS NECK EXPRESSWAY *W S/R,|['LAFAYETTE AVENUE', 'PHILIP AVENUE']|
67 DRIVE,|['79 STREET', '80 STREET']|
SWAN STREET,|['VAN DUZER STREET', 'ST PAULS AVENUE']|
BEACH AVENUE,|['CLAWSON STREET', 'HYLAN BOULEVARD']|
WEST   18 STREET,|['ELEVENTH AVENUE', 'TENTH AVENUE']|
MARGINAL ST WEST,|['33 STREET', '35 STREET']|
ELTINGVILLE BOULEVARD  *W RDWY,|['GENESEE AVENUE', 'DEAD END']|
THIRD AVENUE           *E RDWY,|['51 STREET', '50 STREET']|
STEELE AVENUE,|['RICHMOND ROAD', '3 STREET']|
HAMPTON AVENUE,|['AMHERST STREET', 'WEST END AVENUE']|
184 STREET,|['104 AVENUE', 'LIBERTY AVENUE']|
JOHN STREET,|['INNIS STREET', 'DEAD END']|
GARLAND DRIVE,|['ENFIELD PLACE', 'CLOVERDALE BOULEVARD']|
12 AVENUE            *W SR,|['WEST   42 STREET', 'WEST   41 STREET']|
DECATUR AVENUE,|['OLIVER PLACE', 'EAST  199 STREET']|
FULTON AVENUE,|['EAST  168 STREET', 'EAST  169 STREET']|
HUMPHREYS STREET,|['27 AVENUE', '29 AVENUE']|
100 AVENUE,|['220 STREET', 'SPRINGFIELD BOULEVARD']|
DAWSON CIRCLE,|['ARLENE STREET          *N LEG', 'ARLENE STREET          *S LEG']|
DEISIUS STREET,|['LUTEN AVENUE', 'ANDROVETTE AVENUE']|
BAY PARKWAY,|['EAST    5 STREET', 'OCEAN PARKWAY']|
EAST  219 STREET,|['OLINVILLE AVENUE', 'WILLETT AVENUE']|
CYPRESS HILLS STREET,|['OTTO ROAD', 'SHALER AVENUE']|
MERRIAM AVENUE,|['WEST  170 STREET', 'WEST  171 STREET']|
PALMER AVENUE,|['RICHMOND AVENUE', 'HEBERTON AVENUE']|
CORRELL AVENUE,|['MAGUIRE AVENUE', 'GERVIL STREET']|
EAST    6 ROAD,|['CHURCH ROAD', 'WEST ROAD']|
SEAGIRT AVENUE,|['BEACH    4 STREET', 'BEACH    3 STREET']|
SHAKESPEARE AVENUE,|['ANDERSON AVENUE', 'JEROME AVENUE']|
201 PLACE,|['LINDEN BOULEVARD', '118 AVENUE']|
COLLISTER STREET,|['BEACH STREET', 'HUBERT STREET']|
EAST  110 STREET,|['FIRST AVENUE', 'NEW STREET']|
MOFFAT STREET,|['CENTRAL AVENUE', 'EVERGREEN AVENUE']|
AUSTELL PLACE,|['SKILLMAN AVENUE', '27 STREET']|
STEARNS STREET,|['GLOVER STREET', 'PARKER STREET']|
153 AVENUE,|['80 STREET', '79 STREET']|
DEKALB STREET,|['TARGEE STREET', 'RHINE AVENUE']|
HARVEST AVENUE,|['HART AVENUE', 'LAWRENCE AVENUE']|
BOYNTON PLACE,|['WEST    7 STREET', 'AVENUE X']|
BOKER COURT,|['DEAD END', '120 STREET']|
LAYTON AVENUE,|['WESTERVELT AVENUE', 'JERSEY STREET']|
WATER STREET           *W RDWY,|['MOORE STREET', 'WHITEHALL STREET']|
HOLLIS CT BOULEVARD    *E RDWY,|['JAMAICA AVENUE', '94 AVENUE']|
WEST    8 ROAD,|['CROSS BAY BOULEVARD', 'SHAD CREEK ROAD']|
JAVA STREET,|['DEAD END', 'WEST STREET']|
EAST  103 STREET,|['FIRST AVENUE', 'SECOND AVENUE']|
WALTON ROAD,|['EAST    7 ROAD', 'EAST    6 ROAD']|
BEDFORD STREET,|['WEST HOUSTON STREET', 'WEST HOUSTON STREET']|
SOUTH WILLIAM STREET,|['MILL LANE', 'WILLIAM STREET']|
COENTIES ALLEY,|['STONE STREET', 'PEARL STREET']|
SHORE DRIVE,|['LAFAYETTE AVENUE', 'LAYTON AVENUE']|
PACIFIC STREET,|['GRAND AVENUE', 'WASHINGTON AVENUE']|
235 COURT,|['87 AVENUE', '88 AVENUE']|
COLUMBUS CIRCLE,|['WEST   60 STREET', 'EIGHTH AVENUE']|
BEDELL LANE,|['EAST   88 STREET', 'EAST   87 STREET']|
NUGENT STREET,|['DONGAN HILLS AVENUE', 'BUEL AVENUE']|
YORK TERRACE,|['EAST BUCHANAN STREET', 'FILLMORE STREET']|
BAY   20 STREET,|['CROPSEY AVENUE', 'BATH AVENUE']|
SCHUYLER STREET,|['RICHMOND TERRACE', 'STUYVESANT PLACE']|
GREENPOINT AVENUE,|['37 STREET', 'HUNTERS POINT AVENUE']|
111 AVENUE,|['111 STREET', '110 STREET']|
B   51 STREET,|['ELIZABETH AVENUE', 'ALMEDA AVENUE']|
PERI LANE,|['DEAD END', 'AVENUE N']|
BENSON STREET,|['WOODROW ROAD', 'DEAD END']|
BEACH  105 STREET,|['ROCKAWAY BEACH BOULEVARD', 'ROCKAWAY FREEWAY']|
EAST   30 STREET,|['PARK AVENUE SOUTH', 'LEXINGTON AVENUE']|
WEST  148 STREET,|['BRADHURST AVENUE', 'FRED DOUGLASS BOULEVARD']|
LIVINGSTON COURT,|['DEAD END', 'DAVIS AVENUE']|
LACON COURT,|['DEAD END', 'EVERETT AVENUE']|
WEST   24 STREET,|['EIGHTH AVENUE', 'SEVENTH AVENUE']|
3 AVENUE            *W RDWAY,|['18 STREET', '17 STREET']|
GUN HILL ROAD,|['BRONXWOOD AVENUE', 'COLDEN AVENUE']|
BEACH  102 STREET      *E RD,|['SHORE FRONT PARKWAY', 'ROCKAWAY BEACH BOULEVARD']|
WASHINGTON SQUARE NORTH,|['FIFTH AVENUE', 'MAC DOUGAL STREET']|
TRAFFIC AVENUE,|['WOODBINE STREET', 'MENAHAN STREET']|
CHESTNUT DRIVE NORTH,|['SOUTH OAK DRIVE', 'DEAD END']|
STANDARD LANE,|['NORTHERN BOULEVARD', 'DEAD END']|
HARBOR VIEW COURT,|['CASTLETON AVENUE', 'DEAD END']|
WEBSTER AVENUE,|['BRIGHTON AVENUE', 'CASTLETON AVENUE']|
ARDEN STREET,|['SHERMAN AVENUE', 'NAGLE AVENUE']|
OAKDALE AVENUE,|['SCHOOL STREET', 'MONTVALE PLACE']|
GATLING PLACE,|['86 STREET', '88 STREET']|
VAN CORTLANDT PARK EAST,|['ST GEORGES CRESCENT', 'EAST MOSHOLU PARKWAY SOUTH']|
TARLTON STREET,|['CEDAR GROVE AVENUE', 'MILL ROAD']|
83 DRIVE,|['KEW GARDENS ROAD', 'TALBOT STREET']|
FAYETTE STREET,|['BEAVER STREET', 'BROADWAY']|
SUMMIT PLACE,|['HEATH AVENUE', 'KINGSBRIDGE TERRACE']|
JACKSON AVENUE,|['ROBIN ROAD', 'DEAD END']|
FAIRVIEW AVENUE,|['ELLSWORTH PLACE', 'SANFORD PLACE']|
VILLAGE ROAD NORTH,|['LAKE STREET', 'MCDONALD AVENUE']|
66 STREET,|['QUEENS BOULEVARD', 'LAUREL HILL BOULEVARD']|
IDAHO AVENUE,|['AMBOY ROAD', 'BLOOMINGDALE ROAD']|
163 STREET,|['DEAD END', '65 AVENUE']|
BANNER    3 TERRACE,|['BRIGHTON    3 STREET', 'DEAD END']|
WEST  183 STREET,|['AUDUBON AVENUE', 'AMSTERDAM AVENUE']|
EAST  241 STREET,|['CARPENTER AVENUE', 'MATILDA AVENUE']|
COLES LANE,|['BAINBRIDGE AVENUE', 'POE PLACE']|
BAY   41 STREET,|['DEAD END', 'SHORE PARKWAY          *S SR']|
ANDROVETTE AVENUE,|['AMBOY ROAD', 'BILLIOU STREET']|
MINNIEFORD AVENUE,|['CROSS STREET', 'KILROE STREET']|
JULIANA PLACE,|['CLYMER STREET', 'MORTON STREET']|
BEACH   27 STREET,|['SEAGIRT AVENUE', 'DEAD END']|
62 STREET,|['NORTHERN BOULEVARD', '32 AVENUE']|
88 ROAD,|['144 STREET', '139 STREET']|
NORTH GANNON AVENUE,|['WHEELER AVENUE', 'BRADLEY AVENUE']|
SAINT NICHOLAS PLACE,|['WEST  155 STREET', 'EDGECOMBE AVENUE']|
MEMORIAL CIRCLE        *N RDWY,|['B  120 STREET', 'B  121 STREET']|
AUSTIN AVENUE,|['RETNER STREET', 'CEDAR AVENUE']|
ROLLING HILL GREEN,|['ARDEN AVENUE', 'ROLLING HILL GREEN']|
WEST  159 STREET,|['AMSTERDAM AVENUE', 'BROADWAY']|
ARC PLACE,|['FRANCINE COURT', 'AMBOY ROAD']|
WADSWORTH AVENUE,|['WEST  192 STREET', 'ST NICHOLAS AVENUE']|
MANIDA STREET,|['VIELE AVENUE', 'RYAWA AVENUE']|
219 STREET,|['115 ROAD', '116 AVENUE']|
FINLAY AVENUE,|['WOODVALE AVENUE', 'CRESTON STREET']|
101 AVENUE,|['130 STREET', '131 STREET']|
CHITTENDEN AVENUE,|['WEST  187 STREET', 'WEST  186 STREET']|
MEDFORD ROAD,|['RIDGE AVENUE', 'DUNCAN ROAD']|
BELMONT PLACE,|['FORT PLACE', 'WALL STREET']|
PARKHILL AVENUE,|['PALMA DRIVE', 'OSGOOD AVENUE']|
STUYVESANT PLACE,|['SCHUYLER STREET', 'HYATT STREET']|
ALBANY CRESCENT,|['HEATH AVENUE', 'BAILEY AVENUE']|
EAST BUCHANAN STREET,|['HIGHVIEW AVENUE', 'YORK TERRACE']|
HALSEY STREET,|['WYCKOFF AVENUE', 'IRVING AVENUE']|
MAIN STREET            *E RDWY,|['QUEENS BOULEVARD', 'MANTON STREET']|
CROSS BRONX EXPRESSWAY *N SRVCRD,|['LAMPORT PLACE', 'CALHOUN AVENUE']|
WEST FORDHAM ROAD      *RAMP,|['EXTERIOR STREET', 'WEST FORDHAM ROAD']|
QUEENS BOULEVARD       *N RDWY,|['MAIN STREET            *W', 'MAIN STREET            *E']|
SICKLES STREET,|['HILLSIDE AVENUE', 'NAGLE AVENUE']|
PAGE AVENUE,|['SOUTH BRIDGE STREET', 'RICHMOND VALLEY ROAD']|
TILDEN STREET,|['BRONXWOOD AVENUE', 'BARNES AVENUE']|
QUEENS BOULEVARD       *S S/R,|['70 ROAD', 'QNS BOULEVARD']|
BEACH  140 STREET,|['ROCKAWAY BEACH BOULEVARD', 'NEWPORT AVENUE']|
DORCHESTER ROAD,|['OCEAN AVENUE', 'EAST   19 STREET']|
MINETTA STREET,|['BLEECKER STREET', 'MINETTA LANE']|
COHANCY STREET,|['156 AVENUE', '155 AVENUE']|
BRIGHTON    1 PLACE,|['BRIGHTON BEACH AVENUE', 'BRIGHTON    1 STREET']|
EAST   80 STREET,|['YORK AVENUE', 'EAST END AVENUE']|
UNDERHILL AVENUE,|['UTOPIA PARKWAY', '188 STREET']|
SANDALWOOD DRIVE,|['COTTONWOOD COURT', 'IRONWOOD STREET']|
ARNOLD STREET,|['FRANKLIN AVENUE', 'CLYDE PLACE']|
VOORHIES AVENUE,|['EAST   23 STREET', 'BEDFORD AVENUE']|
EUNICE PLACE,|['FOREST AVENUE', 'DEAD END']|
EAST  195 STREET,|['MARION AVENUE', 'DECATUR AVENUE']|
ROPES AVENUE,|['FLINT AVENUE', 'BOSTON ROAD']|
HERSCHELL STREET,|['HALSEY STREET', 'SEABURY AVENUE']|
BARCLAY AVENUE,|['SUMMIT PLACE', 'MOSLEY AVENUE']|
CHEEVER PLACE,|['KANE STREET', 'DE GRAW STREET']|
LAUREL AVENUE,|['WARREN STREET', 'GORDON STREET']|
HAMDEN AVENUE,|['BOUNDARY AVENUE', 'LACONIA AVENUE']|
73 PLACE,|['DEAD END', '51 AVENUE']|
MAJOR DEEGAN EXPRESSWAY,|['CITY LINE', 'TRIBOROUGH BRIDGE']|
CARTERET STREET        *E RDWAY,|['AMBOY ROAD', 'CARTERET STREET']|
14 ROAD,|['113 STREET', '112 STREET']|
ELDRIDGE STREET,|['CANAL STREET', 'HESTER STREET']|
PINEAPPLE STREET,|['NO NAME', 'HENRY STREET']|
ELLIS PLACE,|['RAWLINS AVENUE', 'PARSIFAL PLACE']|
BUTLER AVENUE,|['AMBOY ROAD', 'CRAIG AVENUE']|
BRIELLE AVENUE,|['WELLBROOK AVENUE', 'BRADLEY AVENUE']|
GUYON AVENUE,|['SOUTH RAILROAD AVENUE', 'ACORN STREET']|
110 AVENUE,|['178 STREET', '179 STREET']|
PROSPECT PARK WEST,|['18 STREET', '17 STREET']|
PUTNAM AVENUE WEST,|['VAN CORTLANDT PARK SOUTH', 'WEST  239 STREET']|
GRANDVIEW TERRACE,|['CAFFREY AVENUE', 'DEAD END']|
WEST  117 STREET,|['LENOX AVENUE', 'ADAM C POWELL BOULEVARD']|
WALLOON STREET,|['UNION AVENUE', 'MAPLE PARKWAY']|
FULTON STREET,|['BROADWAY', 'CHURCH STREET']|
CARTER AVENUE,|['EAST  173 STREET', 'EAST  174 STREET']|
HUDSON STREET,|['GRAY STREET', 'GORDON STREET']|
CEDAR STREET,|['HUDSON STREET', 'BROAD STREET']|
EAST   18 ROAD,|['CHANNEL ROAD', 'CROSS BAY BOULEVARD']|
DELANCEY STREET        *S RDWAY,|['PITT STREET', 'WILLETT STREET']|
HORTON STREET          *W LEG,|['DEAD END', 'CITY ISLAND AVENUE']|
WEST    6 STREET,|['AVENUE O', 'AVENUE P']|
HORACE HARDING EXPWY   *N SR,|['167 STREET', '164 STREET']|
MCGUINNESS BOULEVARD   *W RDWY,|['CLAY STREET', 'DUPONT STREET']|
FT HAMILTON PARKWAY,|['CHESTER AVENUE', 'BILLS PLACE']|
QUEENS BOULEVARD       *ENT RAMP,|['65 PLACE', '66 STREET']|
HAND ROAD,|['251 STREET', 'DEAD END']|
RUBY STREET,|['DEAD END', '157 AVENUE']|
DARLINGTON AVENUE,|['HUGUENOT AVENUE', 'ELLSWORTH AVENUE']|
LOVINGHAM PLACE,|['FOCH BOULEVARD', 'DEAD END']|
CATHERINE SLIP         *N RDWY,|['WATER STREET', 'CHERRY STREET']|
MOTT STREET,|['GRAND STREET', 'HESTER STREET']|
KNEELAND STREET,|['DEAD END', 'QUEENS BOULEVARD']|
WEST CASTOR PLACE,|['POWELL STREET', 'WYCLIFF LANE']|
CANTERBURY AVENUE,|['VICTORY BOULEVARD', 'DREYER AVENUE']|
BEACH   51 STREET,|['BEACH CHANNEL DRIVE', 'ALMEDA AVENUE']|
GOLDSMITH STREET,|['QUEENS BOULEVARD', 'GRAND AVENUE']|
BEDELL STREET,|['AMBOY ROAD', 'GILBERT PLACE']|
SEVENTH AVENUE         *W RDWY,|['BAY RIDGE PARKWAY', '76 STREET']|
VAN WYCK EXPRESSWAY    *S SR,|['HILLSIDE AVENUE', 'JAMAICA AVENUE']|
NORTHERN BOULEVARD,|['LITTLE CLOVE ROAD', 'DOBBS PLACE']|
WESTBURY COURT,|['FLATBUSH AVENUE', 'DEAD END']|
150 DRIVE,|['182 STREET', '183 STREET']|
WEST  123 STREET,|['FRED DOUGLASS BOULEVARD', 'SAINT NICHOLAS AVENUE']|
MESEROLE STREET,|['DIAMOND STREET', 'NEWEL STREET']|
SIGNAL HILL ROAD       *W LEG,|['SIGNAL HILL ROAD       *E LEG', 'HOWARD AVENUE']|
BOLIVAR STREET,|['MANOR ROAD', 'LAGUARDIA AVENUE']|
EDGAR STREET           *S RDWY,|['GREENWICH STREET', 'TRINITY PLACE']|
BRONX RIVER PARKWAY,|['CITY LINE', 'STORY AVENUE']|
BEACH  108 STREET,|['BEACH CHANNEL DRIVE', 'ROCKAWAY FREEWAY']|
BEACH   68 STREET,|['DEAD END', 'BEACH CHANNEL DRIVE']|
EMMONS AVENUE,|['EAST   23 STREET', 'BEDFORD AVENUE']|
WEST  141 STREET,|['CONVENT AVENUE', 'SAINT NICHOLAS AVENUE']|
HYATT STREET,|['STUYVESANT PLACE', 'ST MARKS PLACE']|
WEST  139 STREET,|['FRED DOUGLASS BOULEVARD', 'EDGECOMBE AVENUE']|
LYME AVENUE,|['DEAD END', 'SEAGATE AVENUE']|
BAY TERRACE,|['AMBOY ROAD', 'DEAD END']|
128 ROAD,|['BROOKVILLE BOULEVARD', 'HOOK CREEK BOULEVARD']|
130 PLACE,|['135 ROAD', '135 AVENUE']|
SEWARD PLACE,|['NEAL DOW AVENUE', 'IOWA PLACE']|
WEST   23 STREET,|['TWELFTH AVENUE', 'ELEVENTH AVENUE']|
EAST  230 STREET,|['WHITE PLAINS ROAD', 'LOWERRE PLACE']|
CLEARVIEW EXPRESSWAY   *E S/R,|['NORTHERN BOULEVARD', '207 STREET']|
STEIG AVENUE,|['DEAD END               *E LEG', 'DEAD END               *W LEG']|
RYERSON STREET,|['PARK AVENUE', 'FLUSHING AVENUE']|
WILLIAMS PLACE,|['EAST NEW YORK AVENUE', 'ATLANTIC AVENUE']|
SNUG HARBOR ROAD,|['RICHMOND TERRACE', 'KISSEL AVENUE']|
BRONXWOOD AVENUE,|['GUN HILL ROAD', 'MAGENTA STREET']|
CYPRESS AVENUE,|['VICTORY BOULEVARD', 'AYMAR AVENUE']|
54 STREET,|['31 AVENUE', '51 STREET']|
BROOKLYN BATTERY TUNNEL*PLAZA,|['GREENWICH STREET', 'TRINITY PLACE']|
RANDALL AVENUE,|['FOREST AVENUE', 'CASTLETON AVENUE']|
SHEEPSHEAD BAY ROAD,|['NEPTUNE AVENUE', 'WEST    8 STREET']|
TWIN PINES DRIVE,|['LOUISIANA AVENUE', 'PENNSYLVANIA AVENUE']|
THOMPSON STREET,|['BAY STREET', 'WRIGHT STREET']|
KENT STREET,|['80 DRIVE', '80 ROAD']|
SMITH STREET,|['ST MARYS AVENUE', 'BELL STREET']|
STATE STREET           *EXTEN,|['STATE STREET           *EXTEN', 'SOUTH STREET           *EXTEN']|
EAST KINGSBRIDGE ROAD,|['CRESTON AVENUE', 'GRAND CONCOURSE']|
GRANITE STREET,|['BROADWAY', 'BUSHWICK AVENUE']|
HOMER STREET,|['PAXTON STREET', 'SWAN STREET']|
RANDALL AVENUE         *N RDWY,|['METCALF AVENUE', 'ROSEDALE AVENUE']|
110 ROAD,|['190 PLACE', 'FARMERS BOULEVARD']|
BEACH   14 STREET,|['NEW HAVEN AVENUE', 'HEYSON ROAD']|
FIELDSTON ROAD,|['WEST  253 STREET', 'WEST  256 STREET']|
HORTON STREET          *E LEG,|['DEAD END', 'CITY ISLAND AVENUE']|
BAY   46 STREET,|['HARWAY AVENUE', 'BATH AVENUE']|
DELMAR LOOP,|['PENNSYLVANIA AVENUE', 'PENNSYLVANIA AVENUE']|
SMITH COURT,|['WATCHOGUE ROAD', 'DEAD END']|
VANDALIA AVENUE        *S S/R,|['ERSKINE STREET', 'FOUNTAIN AVENUE']|
JUNIPER BL SOUTH,|['80 STREET', '81 STREET']|
EAST  198 STREET,|['VALENTINE AVENUE', 'BRIGGS AVENUE']|
DANIEL LOW TERRACE,|['FORT HILL CIRCLE       *N', 'FORT HILL CIRCLE       *S']|
SCHIEFFELIN AVENUE,|['EAST  229 STREET', '226 DRIVE']|
TOMPKINS AVENUE,|['GARFIELD PLACE', 'SCHOOL ROAD']|
WEST  237 STREET,|['DEAD END', 'BROADWAY']|
CAULDWELL AVENUE,|['TEASDALE PLACE', 'EAST  164 STREET']|
MACE AVENUE,|['DEAD END', 'GUNTHER AVENUE']|
EAST   82 STREET,|['YORK AVENUE', 'EAST END AVENUE']|
NO NAME STREET         *N LEG,|['121 STREET            *N LEG', 'HAWTREE CREEK ROAD     *N LEG']|
BRADFORD STREET,|['FULTON STREET', 'ARLINGTON AVENUE']|
COOPER SQUARE          *E,|['EAST    4 STREET', 'EAST    5 STREET']|
245 PLACE,|['61 AVENUE', '63 AVENUE']|
COOPER SQUARE          *W,|['ASTOR PLACE', 'EAST    4 STREET']|
EAST GUNHILL ROAD,|['A&P SUPERMARKET RDWY', 'HOME DEPOT']|
GREENWAY NORTH,|['SLOCUM CRESCENT', 'ASCAN AVENUE']|
RYDER STREET,|['AVENUE M', 'KINGS HIGHWAY']|
MIRIAM STREET,|['GRAND CONCOURSE', 'VALENTINE AVENUE']|
HOPE AVENUE,|['TOMPKINS AVENUE', 'EGBERT PLACE']|
EAST  234 STREET,|['KATONAH AVENUE', 'EAST  233 STREET']|
PILOT STREET           *W LEG,|['DEAD END', 'CITY ISLAND AVENUE']|
TYSENS LANE,|['PRIMROSE PLACE', 'FALCON AVENUE']|
BEACH  104 STREET,|['ROCKAWAY FREEWAY', 'BEACH CHANNEL DRIVE']|
QUEENS PLAZA NORTH     *S RDWY,|['NORTHERN BOULEVARD', 'QUEENS BOULEVARD']|
WEST  218 STREET,|['PARK TERRACE WEST', 'PARK TERRACE EAST']|
KINGSTON PLACE,|['HILLSIDE AVENUE', 'WEXFORD TERRACE']|
SHORE PARKWAY          *N RDWY,|['CONEY ISLAND AVENUE', 'BELT PARKWAY           *EXIT']|
BORDEN AVENUE          *N RDWY,|['29 STREET', 'REVIEW AVENUE']|
B   29 STREET,|['DEERFIELD ROAD', 'SEAGIRT BOULEVARD']|
WEST  120 STREET,|['ADAM C POWELL BOULEVARD', 'LENOX AVENUE']|
COURT SQUARE           *E RDWY,|['JACKSON AVENUE', 'COURT SQUARE           *N']|
DESALES PLACE,|['BUSHWICK AVENUE', 'BROADWAY']|
BEACH   84 STREET,|['SHORE FRONT PARKWAY', 'ROCKAWAY BEACH BOULEVARD']|
TEUNISSEN PLACE,|['TERRACE VIEW AVENUE', 'DEAD END']|
MERMAID AVENUE,|['WEST   23 STREET', 'WEST   24 STREET']|
MICKLE AVENUE,|['CHESTER STREET', 'BOSTON ROAD']|
RUSH STREET,|['WYTHE AVENUE', 'KENT AVENUE']|
SCAMMEL STREET,|['GRAND STREET', 'EAST BROADWAY']|
EINSTEIN LOOP SOUTH,|['HUTCHINSON RIV PARKWAY', 'ERDMAN PLACE']|
AMES PLACE,|['WATERSIDE STREET', 'NEW DORP LANE']|
ST JOHNS ROAD,|['GROVE STREET', 'MENAHAN STREET']|
BEACH   72 STREET,|['AMSTEL BOULEVARD', 'GOUVERNEUR AVENUE']|
METCALF AVENUE,|['STORY AVENUE', 'LAFAYETTE AVENUE']|
BORDEN AVENUE          *N RD,|['31 STREET', '30 PLACE']|
LARCH COURT,|['ROSSVILLE AVENUE', 'ARROWOOD COURT']|
115 AVENUE,|['196 STREET', '194 STREET']|
WEST  178 STREET,|['CABRINI BOULEVARD', 'PINEHURST AVENUE']|
GARRETT PLACE,|['PRATT AVENUE', 'HARPER AVENUE']|
121 STREET,|['22 AVENUE', '23 AVENUE']|
RIDGECREST TERRACE,|['70 STREET            *W', '71 STREET']|
32 PLACE,|['47 AVENUE', '48 AVENUE']|
FORT HILL CIRCLE,|['DANIEL LOW TERRACE', 'DEAD END']|
AUGUSTA AVENUE,|['RICHMOND AVENUE', 'WAINWRIGHT AVENUE']|
HILLSIDE AVENUE,|['HOWARD AVENUE', 'VAN DUZER STREET']|
HYLAN BOULEVARD,|['HAROLD AVENUE', 'BENNETT PLACE']|
MAGUIRE AVENUE,|['SCHOOL ROAD            *ENTRANCE', 'AMBOY ROAD']|
CORDELIA AVENUE,|['EVERETT PLACE', 'LATOURETTE STREET']|
LAFONTAINE AVENUE,|['EAST  179 STREET', 'EAST  178 STREET']|
JEFFERSON PLACE,|['CLINTON AVENUE', 'FRANKLIN AVENUE']|
PINE STREET,|['BRIGHTON AVENUE', 'STANLEY AVENUE']|
FAIRFIELD AVENUE,|['WEST  230 STREET', 'WEST  227 STREET']|
EAST  108 STREET,|['SECOND AVENUE', 'FIRST AVENUE']|
241 STREET,|['MEMPHIS AVENUE', 'SOUTH CONDUIT AVENUE']|
RHETT AVENUE,|['BALTIMORE STREET', 'MARGARET STREET']|
POLHEMAS AVENUE,|['106 AVENUE', '107 AVENUE']|
WEST  181 STREET       *N RDWAY,|['CABRINI BOULEVARD', 'RIVERSIDE DRIVE']|
VALENTINE AVENUE,|['EAST  187 STREET', 'EAST  184 STREET']|
TAUNTON STREET,|['DURANT AVENUE', 'SOUTH RAILROAD AVENUE']|
